Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,Price,WindowMaterial
2.0,2.0,146.0,1.0,36.0,-1.0,False,2,1,1,2020-09-24,Gray,False,1,1,0,1,6.0,2.77,233.88769736642837,270.6793,0
1.0,1.0,70.0,0.0,16.0,0.0,False,2,1,0,2022-08-30,Yellow,False,2,2,1,1,14.0,3.9,112.0,121.32832,1
1.0,1.0,44.0,0.0,18.0,1.0,False,2,0,1,2020-04-02,Gray,False,2,0,2,1,16.0,2.29,70.22037858463015,139.48975,2
1.0,1.0,46.0,0.0,47.0,0.0,False,2,1,1,2021-10-03,Gray,False,1,1,1,2,14.0,1.16,73.6,76.15997,0
1.0,1.0,48.0,2.0,61.0,1.0,False,1,0,1,2021-09-17,Green,False,1,0,2,0,16.0,2.47,48.0,290.22044,2
2.0,1.0,70.0,2.0,34.0,1.0,True,2,0,1,2021-04-11,Yellow,False,0,1,0,1,16.0,3.67,111.93949905842186,363.44635,2
2.0,2.0,128.0,1.0,47.0,-1.0,False,0,0,1,2020-04-06,Green,False,1,0,2,1,6.0,3.24,76.2,184.42851,1
1.0,1.0,25.0,1.0,47.0,0.0,False,2,0,1,2022-01-18,Yellow,False,1,1,1,1,14.0,3.41,39.73332900762852,74.99769,0
1.0,2.0,92.0,0.0,47.0,1.0,False,2,0,0,2021-07-14,Gray,False,2,1,1,1,16.0,1.01,147.24029330547637,122.66738,1
1.0,1.0,37.0,1.0,69.0,-1.0,True,2,0,1,2023-04-28,Yellow,False,1,2,2,2,6.0,1.92,58.98830768784008,206.3349,2
4.0,5.0,145.0,1.0,40.0,1.0,False,1,1,1,2020-03-22,Gray,False,2,2,2,1,16.0,1.79,145.0,325.24004,1
1.0,1.0,40.0,0.0,70.0,2.0,False,2,1,1,2021-12-18,White,False,1,0,2,2,46.0,2.43,67.2,185.54846,2
2.0,1.0,59.0,1.0,60.0,-1.0,True,2,0,0,2023-04-28,Green,False,1,2,1,1,6.0,2.25,94.28910193489459,153.60114,1
1.0,1.0,84.0,2.0,26.0,1.0,False,1,1,0,2021-12-29,Gray,False,1,1,1,1,16.0,2.16,83.0,321.97962,2
1.0,3.0,101.0,2.0,44.0,-1.0,False,0,1,1,2022-02-11,Green,False,2,2,2,1,6.0,3.27,61.42289433766939,231.19611,0
2.0,2.0,66.0,0.0,54.0,-1.0,True,1,0,1,2023-05-05,Green,False,1,1,0,1,6.0,2.04,66.60566997791949,66.95561,0
5.0,2.0,137.0,1.0,32.0,-1.0,False,2,0,0,2023-04-06,Gray,False,1,2,2,2,6.0,2.0,219.4464633562697,284.3093,1
3.0,3.0,105.0,2.0,36.0,2.0,False,0,0,1,2021-12-20,Gray,False,1,1,2,0,46.0,3.0,63.70296974204299,423.49313,1
1.0,1.0,57.0,0.0,53.0,1.0,False,2,0,0,2024-01-18,Gray,False,1,1,2,1,16.0,1.85,92.8,133.07644,2
2.0,1.0,84.0,0.0,58.0,-1.0,False,1,1,1,2020-08-08,Green,False,1,1,1,2,6.0,1.84,85.0,85.12728,0
4.0,5.0,146.0,0.0,64.0,-1.0,False,1,0,1,2022-03-22,Gray,False,1,0,0,2,6.0,2.32,147.0,194.75596,2
1.0,1.0,40.0,1.0,47.0,1.0,False,1,1,0,2023-01-18,Green,False,1,2,1,2,16.0,2.79,40.0,192.4916,2
1.0,1.0,35.0,2.0,43.0,-1.0,False,1,1,0,2022-02-24,Gray,False,1,1,1,2,6.0,2.53,34.0,163.57213,1
1.0,1.0,54.0,0.0,39.0,-1.0,False,2,0,0,2022-01-02,Gray,False,2,1,2,1,6.0,3.13,86.26619415147312,114.48894,2
2.0,2.0,97.0,,47.0,1.0,False,2,0,1,2024-01-14,Green,False,2,0,1,2,16.0,2.68,155.26320108889786,310.81437,0
1.0,1.0,40.0,0.0,69.0,-1.0,True,0,0,1,2023-12-13,Gray,False,1,2,0,1,6.0,1.92,26.651744420971998,103.41824,2
1.0,2.0,71.0,1.0,44.0,-1.0,True,2,0,0,2023-09-15,Gray,False,1,1,1,2,6.0,1.86,113.54408061510615,218.77928,2
1.0,1.0,49.0,0.0,41.0,-1.0,False,1,1,1,2020-09-28,White,False,2,1,0,2,6.0,3.09,48.0,90.86315,1
2.0,3.0,111.0,2.0,70.0,-1.0,False,2,0,1,2023-03-18,Green,False,1,1,1,1,6.0,1.9,177.727342882478,290.83897,0
1.0,1.0,49.0,1.0,47.0,1.0,False,2,0,1,2020-08-21,Yellow,False,1,2,0,1,16.0,3.79,78.24328636805163,121.98466,0
2.0,4.0,131.0,0.0,47.0,-1.0,False,2,1,0,2023-05-06,Gray,False,1,1,0,2,6.0,2.22,209.6,132.9009,0
1.0,1.0,26.0,1.0,42.0,1.0,True,2,1,1,2020-12-26,Gray,False,1,1,1,1,16.0,2.26,41.33791056431282,208.40353,2
1.0,1.0,85.0,0.0,61.0,1.0,True,1,1,1,2023-03-10,White,False,2,2,1,1,16.0,2.61,85.36107577907741,145.43919,1
1.0,1.0,98.0,1.0,47.0,-1.0,True,0,1,1,2021-04-30,White,False,2,0,1,2,6.0,3.37,59.712837784389194,136.46378,0
1.0,1.0,37.0,0.0,57.0,-1.0,False,2,0,0,2021-01-22,White,False,0,2,2,0,6.0,3.63,59.2,90.99095,2
2.0,2.0,89.0,1.0,66.0,1.0,False,1,0,0,2022-06-27,Green,False,0,2,1,1,16.0,3.37,89.30958226353171,141.01265,0
2.0,2.0,106.0,1.0,57.0,0.0,False,0,1,0,2021-12-13,Gray,False,1,0,2,0,14.0,1.13,64.27298859313639,176.2374,1
1.0,2.0,143.0,1.0,47.0,-1.0,False,2,0,1,2020-12-30,Gray,False,2,2,2,0,6.0,2.59,228.8,345.08239,2
1.0,1.0,89.0,2.0,33.0,-1.0,False,2,1,1,2022-09-07,White,False,2,1,1,2,6.0,2.26,140.8,414.26372,2
2.0,1.0,120.0,2.0,66.0,-1.0,False,2,1,0,2020-01-31,White,False,0,1,1,1,6.0,2.23,192.16857689263668,294.41214,1
1.0,1.0,90.0,0.0,21.0,0.0,False,2,0,1,2021-08-05,Yellow,False,1,1,1,1,14.0,1.33,144.0,144.86505,1
2.0,2.0,73.0,2.0,53.0,-1.0,False,1,0,1,2024-01-01,White,False,0,1,2,1,6.0,3.73,73.51555632571451,252.85084,1
1.0,1.0,109.0,0.0,61.0,0.0,True,2,0,0,2022-02-06,Green,False,2,1,1,1,14.0,1.99,174.5181797691094,159.10105,2
1.0,1.0,59.0,1.0,68.0,-1.0,False,0,0,1,2023-08-18,Yellow,False,2,1,2,1,6.0,3.18,37.482102591746596,148.09199,1
1.0,1.0,24.0,2.0,63.0,-1.0,False,2,0,1,2022-10-26,Green,False,0,2,1,0,6.0,1.93,38.4,155.1961,1
2.0,1.0,124.0,0.0,48.0,-1.0,False,1,0,1,2021-02-21,White,False,2,1,1,2,6.0,3.7,123.85901400250685,114.13339,0
2.0,1.0,93.0,2.0,20.0,0.0,True,1,1,1,2023-11-09,White,False,1,2,1,1,14.0,3.75,94.0,351.33624,1
2.0,2.0,62.0,2.0,70.0,0.0,True,0,0,1,2024-02-14,White,False,1,1,2,1,14.0,3.13,39.19215914502679,165.9414,0
3.0,1.0,135.0,0.0,41.0,1.0,False,2,0,1,2021-09-18,Yellow,False,1,2,2,0,16.0,3.84,216.2373002429011,196.758,1
1.0,1.0,38.0,1.0,47.0,-1.0,False,0,0,1,2021-11-09,Gray,False,1,1,1,1,6.0,1.19,22.8,59.19676,0
1.0,1.0,81.0,2.0,34.0,-1.0,True,2,0,0,2021-07-07,Yellow,False,1,1,2,2,6.0,2.22,129.58989618194911,192.28561,0
2.0,3.0,124.0,0.0,20.0,-1.0,False,0,0,1,2022-08-04,White,False,0,0,2,2,6.0,1.5,74.53332791281758,147.74131,2
2.0,2.0,83.0,0.0,61.0,-1.0,False,0,0,0,2023-03-15,Green,False,2,1,1,0,6.0,2.56,51.16255501798819,85.23238,1
1.0,1.0,47.0,2.0,60.0,-1.0,True,2,0,1,2023-07-31,Green,False,2,0,2,1,6.0,2.67,75.03412325468304,225.13279,1
2.0,2.0,143.0,2.0,47.0,-1.0,False,1,0,1,2023-02-04,Yellow,False,2,0,2,2,6.0,4.74,142.61441980366476,367.06263,1
1.0,2.0,111.0,0.0,35.0,2.0,False,0,1,1,2022-01-01,Gray,False,1,1,1,2,46.0,2.09,67.12308284860339,186.69676,1
1.0,1.0,63.0,2.0,50.0,-1.0,False,1,0,0,2021-08-16,White,False,1,2,2,1,6.0,2.51,64.0,133.52741,0
1.0,2.0,113.0,2.0,46.0,-1.0,False,2,0,1,2021-12-17,Gray,False,2,1,1,1,6.0,3.08,180.8,364.38449,1
1.0,1.0,23.0,2.0,62.0,-1.0,False,2,0,0,2022-12-02,Green,False,1,1,0,2,6.0,2.67,36.52416589425993,71.85705,0
1.0,1.0,74.0,0.0,63.0,-1.0,False,1,0,0,2020-07-17,Gray,False,2,2,1,2,6.0,1.61,72.0,87.91308,1
1.0,1.0,42.0,2.0,20.0,1.0,False,0,0,1,2021-06-02,Gray,False,1,2,0,1,16.0,1.7,27.791782123158796,147.83111,0
2.0,2.0,94.0,2.0,55.0,-1.0,False,1,1,1,2023-03-15,Gray,False,1,2,2,1,6.0,2.96,94.0,384.4957,2
3.0,2.0,113.0,1.0,35.0,-1.0,False,1,0,0,2024-01-25,Gray,False,0,1,1,1,6.0,3.71,113.0,244.56593,2
2.0,1.0,106.0,2.0,41.0,-1.0,False,2,0,1,2021-08-02,Gray,False,1,0,1,2,6.0,2.85,169.70443509905652,341.57316,1
1.0,1.0,119.0,1.0,57.0,-1.0,False,0,0,1,2023-09-16,Gray,False,1,1,1,1,6.0,2.04,71.68323365735058,198.13125,1
1.0,1.0,57.0,1.0,55.0,-1.0,False,0,1,1,2023-02-07,Yellow,False,2,2,0,2,6.0,3.97,33.6,106.55728,0
1.0,1.0,21.0,2.0,42.0,-1.0,True,2,1,1,2023-03-10,Gray,False,1,1,1,2,6.0,3.09,36.8,195.92752,1
5.0,2.0,134.0,0.0,41.0,0.0,False,0,0,0,2020-07-19,White,False,1,0,1,0,14.0,2.02,81.0,95.3143,0
2.0,1.0,89.0,0.0,50.0,-1.0,False,2,1,1,2022-10-15,Yellow,False,2,0,0,1,6.0,1.96,144.0,169.52224,2
1.0,1.0,39.0,2.0,47.0,-1.0,True,1,1,1,2024-02-12,White,False,2,1,0,1,6.0,2.26,40.0,205.98332,1
2.0,2.0,105.0,2.0,60.0,-1.0,False,1,0,1,2022-03-14,Gray,False,2,0,1,1,6.0,2.98,105.10360820134892,292.36632,1
2.0,2.0,63.0,1.0,47.0,-1.0,True,0,0,0,2020-10-19,Gray,False,2,2,0,2,6.0,1.24,39.762177996120194,131.06434,1
2.0,2.0,104.0,0.0,44.0,-1.0,False,1,1,0,2022-10-16,Gray,False,1,2,1,0,6.0,1.99,104.11648158023534,114.13432,1
1.0,2.0,128.0,2.0,47.0,-1.0,False,0,1,1,2022-08-09,Green,False,2,0,1,0,6.0,2.54,75.6,275.68967,1
2.0,2.0,88.0,1.0,41.0,-1.0,False,0,0,1,2021-01-29,White,False,1,2,0,2,6.0,3.4,54.012649273455196,226.87543,2
1.0,1.0,46.0,2.0,37.0,-1.0,True,0,1,0,2021-02-22,Green,False,0,0,0,1,6.0,2.92,27.0,80.21964,0
1.0,1.0,106.0,2.0,47.0,-1.0,False,0,0,1,2020-03-04,Yellow,False,1,2,1,1,6.0,4.49,64.2,175.49131,0
1.0,1.0,30.0,2.0,68.0,-1.0,False,2,0,1,2021-09-12,White,False,2,2,2,2,6.0,1.67,48.0,271.70536,2
2.0,2.0,111.0,2.0,47.0,0.0,False,1,0,1,2021-07-23,Green,False,2,2,1,2,14.0,3.24,111.02636792803037,270.61128,0
2.0,3.0,141.0,0.0,40.0,1.0,False,1,1,1,2021-01-24,White,False,0,0,1,2,16.0,1.53,140.64016656143764,173.33556,1
2.0,1.0,118.0,2.0,25.0,2.0,False,0,1,1,2021-07-21,Yellow,False,1,0,1,1,46.0,3.3,71.11321480625719,358.315,0
1.0,2.0,95.0,2.0,19.0,2.0,True,1,1,0,2020-05-16,White,False,1,2,1,1,46.0,1.73,95.23234199021317,419.73791,2
1.0,1.0,40.0,0.0,33.0,0.0,False,0,1,1,2023-11-21,White,False,1,1,1,1,14.0,2.07,26.651744420971998,98.12627,1
1.0,1.0,52.0,2.0,53.0,-1.0,True,2,0,0,2023-05-11,Yellow,True,1,1,1,1,6.0,2.29,83.05703103810453,130.7967,0
2.0,1.0,93.0,1.0,53.0,-1.0,False,0,1,0,2021-03-08,Green,False,1,1,2,1,6.0,1.95,55.8,190.74948,2
3.0,1.0,114.0,2.0,40.0,0.0,True,1,0,1,2022-03-05,White,False,0,1,1,0,14.0,1.74,113.0,326.42403,1
1.0,1.0,130.0,1.0,30.0,-1.0,False,2,0,1,2020-01-15,White,False,0,0,2,2,6.0,2.89,206.4,268.75486,1
2.0,2.0,62.0,0.0,48.0,1.0,True,2,0,0,2021-10-11,White,False,2,1,2,2,16.0,1.38,99.10284660494749,138.16784,2
2.0,2.0,127.0,1.0,47.0,-1.0,False,0,0,0,2022-10-07,Gray,False,0,1,0,1,6.0,1.96,76.2433844660978,201.74836,2
1.0,1.0,27.0,1.0,47.0,-1.0,True,1,1,1,2023-08-09,White,False,2,0,0,0,6.0,2.7,26.0,108.83434,1
3.0,1.0,147.0,0.0,49.0,0.0,False,0,0,0,2020-06-28,Gray,False,1,1,1,1,14.0,2.88,87.6,93.41169,0
1.0,1.0,23.0,2.0,58.0,-1.0,False,2,1,1,2023-04-18,Gray,False,2,1,2,2,6.0,1.24,35.2,129.60086,0
1.0,1.0,47.0,1.0,65.0,0.0,True,2,0,1,2022-04-09,Green,False,0,0,1,1,14.0,3.27,73.6,207.77898,2
1.0,1.0,46.0,0.0,39.0,1.0,True,0,0,1,2021-11-07,Green,False,0,2,2,2,16.0,1.65,30.071857527532398,131.07269,2
1.0,1.0,36.0,1.0,52.0,-1.0,False,2,0,1,2020-05-15,Gray,False,1,0,1,2,6.0,2.9,56.0,78.76288,0
2.0,3.0,108.0,1.0,2.0,2.0,True,0,1,1,2020-01-31,White,False,1,1,0,2,46.0,1.73,64.2,305.86436,1
1.0,1.0,39.0,2.0,46.0,-1.0,False,2,1,1,2021-05-18,Green,False,0,1,1,0,6.0,1.96,62.197470801208674,261.71307,2
1.0,1.0,42.0,2.0,67.0,2.0,False,0,1,1,2020-04-06,Yellow,False,1,1,2,1,46.0,2.19,25.2,383.95709,2
1.0,3.0,123.0,0.0,62.0,1.0,True,2,0,0,2021-03-01,White,False,0,2,2,1,16.0,1.82,196.8,124.51035,0
3.0,2.0,126.0,0.0,53.0,-1.0,False,2,0,1,2021-06-15,Green,False,0,1,0,1,6.0,3.33,201.6,129.68117,0
4.0,4.0,148.0,0.0,35.0,-1.0,False,0,1,0,2021-05-03,Yellow,False,1,1,0,1,6.0,4.2,88.21378033905918,102.03082,0
1.0,1.0,45.0,2.0,47.0,1.0,False,2,0,1,2023-06-03,White,False,2,0,1,1,16.0,3.69,71.82496014131445,179.06572,0
2.0,2.0,82.0,1.0,26.0,2.0,False,2,1,1,2023-08-21,Gray,False,2,1,2,1,46.0,2.05,131.2,411.84859,2
2.0,1.0,130.0,2.0,57.0,-1.0,False,2,1,1,2022-11-12,Gray,False,1,1,0,1,6.0,2.16,208.21439245947963,331.3067,0
1.0,1.0,47.0,0.0,37.0,-1.0,False,1,1,1,2022-03-14,Green,False,2,1,1,2,6.0,1.68,48.0,129.13588,2
1.0,1.0,21.0,2.0,39.0,-1.0,False,1,0,1,2020-01-28,Gray,False,2,0,2,1,6.0,2.04,22.184972027808595,83.51048,0
1.0,1.0,21.0,2.0,35.0,1.0,True,0,0,1,2022-02-01,Gray,False,2,1,1,2,16.0,1.84,12.0,204.80852,1
3.0,2.0,112.0,0.0,66.0,1.0,False,0,0,1,2021-08-03,Gray,False,2,2,1,1,16.0,2.79,67.2,139.40134,1
1.0,1.0,79.0,0.0,38.0,2.0,False,2,1,1,2021-02-11,Gray,False,1,0,1,1,46.0,1.44,126.38073306858053,212.07047,2
2.0,3.0,119.0,2.0,48.0,1.0,False,2,0,1,2020-03-20,Yellow,False,1,2,0,1,16.0,3.5,190.56399533595237,403.87527,1
1.0,2.0,79.0,1.0,62.0,0.0,False,2,1,1,2023-06-02,Green,False,0,1,0,1,14.0,3.06,126.38073306858053,232.86169,1
1.0,1.0,29.0,2.0,47.0,2.0,False,1,0,1,2023-03-11,Green,False,2,1,2,2,46.0,2.03,29.0,247.45759,0
1.0,1.0,26.0,0.0,47.0,-1.0,False,2,0,1,2022-03-26,White,False,1,1,2,1,6.0,3.09,41.33791056431282,40.11621,0
1.0,1.0,67.0,0.0,40.0,-1.0,False,1,0,0,2022-05-28,Green,False,2,1,1,0,6.0,2.37,67.0,83.81602,1
3.0,5.0,147.0,2.0,63.0,-1.0,True,1,1,0,2021-12-03,Yellow,False,0,0,2,1,6.0,4.33,146.56292628811906,381.10381,2
2.0,2.0,98.0,2.0,16.0,-1.0,False,2,1,0,2021-10-10,Gray,False,1,1,2,1,6.0,1.81,155.2,362.73064,2
1.0,1.0,53.0,1.0,38.0,0.0,False,2,1,0,2020-05-30,Gray,False,1,1,2,2,14.0,3.04,84.66161259478882,124.53361,0
1.0,1.0,26.0,2.0,46.0,1.0,True,1,0,1,2023-02-18,Gray,False,1,1,1,1,16.0,1.14,27.120605133376472,131.55037,0
1.0,1.0,54.0,2.0,69.0,-1.0,True,2,0,0,2020-06-22,Yellow,False,2,2,2,0,6.0,4.89,86.26619415147312,188.55758,1
2.0,2.0,123.0,2.0,19.0,-1.0,True,1,0,1,2021-06-25,Green,False,2,2,1,0,6.0,3.37,122.0,274.03306,0
5.0,4.0,138.0,2.0,41.0,-1.0,True,2,1,1,2022-05-19,Yellow,False,1,1,1,2,6.0,4.8,221.051044912954,401.51635,0
1.0,2.0,111.0,1.0,61.0,-1.0,False,2,0,1,2020-11-12,Gray,False,2,2,1,1,6.0,2.05,179.2,203.6033,0
1.0,1.0,38.0,1.0,50.0,-1.0,False,2,0,1,2020-11-01,White,False,2,1,1,1,6.0,2.15,60.59288924452437,91.89332,0
1.0,1.0,36.0,1.0,70.0,1.0,False,1,0,0,2022-05-30,Yellow,False,2,1,2,0,16.0,3.64,36.0,128.99805,1
2.0,2.0,89.0,0.0,39.0,-1.0,False,0,0,1,2023-02-07,Yellow,False,1,1,1,0,6.0,3.22,52.8,104.32451,1
1.0,1.0,92.0,0.0,25.0,-1.0,False,0,0,1,2021-10-11,Gray,False,2,2,2,2,6.0,1.39,56.292724677828794,85.84295,0
2.0,2.0,84.0,2.0,59.0,-1.0,False,2,1,1,2021-03-21,White,False,0,1,1,2,6.0,2.75,136.0,310.88624,1
1.0,1.0,79.0,1.0,70.0,0.0,False,1,0,0,2021-12-12,Green,False,2,1,1,2,14.0,2.03,79.0,122.2759,0
1.0,1.0,53.0,0.0,68.0,-1.0,False,1,1,0,2020-01-27,Green,False,1,2,1,1,6.0,2.79,53.773023903443004,98.113,2
1.0,2.0,90.0,0.0,26.0,2.0,False,0,0,1,2020-06-23,Green,False,1,2,1,1,46.0,1.84,55.15268697564199,163.70742,1
1.0,2.0,66.0,0.0,56.0,2.0,True,2,0,0,2022-04-03,Gray,False,1,2,2,1,46.0,1.43,105.52117283168467,175.49903,2
1.0,1.0,122.0,0.0,70.0,1.0,False,1,0,0,2021-02-11,Gray,False,1,0,1,1,16.0,2.72,121.8847607602797,141.5547,2
2.0,3.0,101.0,2.0,6.0,-1.0,False,2,0,1,2023-11-25,Green,False,0,2,0,2,6.0,3.35,161.68152731563504,370.8086,1
1.0,1.0,50.0,2.0,47.0,-1.0,False,2,0,1,2020-11-02,Yellow,False,1,1,0,2,6.0,3.82,81.6,131.70414,0
1.0,1.0,22.0,0.0,47.0,1.0,False,0,1,1,2023-12-12,Gray,False,0,1,1,2,16.0,1.96,16.3914051012908,112.81739,2
3.0,3.0,100.0,1.0,34.0,2.0,False,0,0,1,2023-10-05,Yellow,False,2,1,1,1,46.0,2.55,60.0,263.90993,0
2.0,2.0,136.0,2.0,27.0,-1.0,False,1,1,1,2023-08-18,Gray,False,1,0,1,1,6.0,2.59,136.0,302.07907,0
3.0,1.0,127.0,1.0,66.0,-1.0,False,1,0,1,2020-09-21,Green,False,0,1,1,2,6.0,1.62,126.82039386584758,177.26699,0
4.0,4.0,134.0,1.0,20.0,-1.0,False,0,1,1,2023-08-20,White,False,2,0,1,1,6.0,2.93,80.23351642375158,316.71819,2
1.0,1.0,38.0,0.0,45.0,-1.0,False,0,0,1,2020-11-01,Green,False,1,1,0,2,6.0,2.06,23.4,99.28626,2
2.0,2.0,118.0,0.0,40.0,2.0,False,0,0,1,2021-10-23,Gray,False,0,0,2,2,46.0,2.1,71.11321480625719,181.28567,1
1.0,1.0,37.0,0.0,31.0,-1.0,False,2,0,1,2024-02-14,Yellow,False,1,0,0,1,6.0,2.41,60.8,83.69621,1
1.0,1.0,47.0,0.0,47.0,-1.0,True,0,0,1,2023-04-16,White,False,0,2,2,2,6.0,3.09,28.2,108.08102,2
1.0,1.0,55.0,2.0,47.0,-1.0,True,2,1,1,2021-11-24,Yellow,False,1,1,0,2,6.0,3.31,88.0,307.47798,2
3.0,3.0,105.0,1.0,27.0,-1.0,False,1,0,1,2020-04-30,White,False,2,1,1,1,6.0,2.37,106.0,272.80377,2
1.0,1.0,25.0,0.0,28.0,-1.0,False,2,1,1,2022-08-06,White,False,1,0,0,1,6.0,3.78,40.0,76.35695,1
3.0,2.0,105.0,0.0,60.0,-1.0,False,2,1,1,2022-02-09,Yellow,False,0,1,1,1,6.0,2.18,168.09985354237222,123.989,0
1.0,1.0,65.0,0.0,68.0,-1.0,False,0,0,1,2020-02-12,Gray,False,2,1,0,1,6.0,1.71,37.8,106.13729,2
3.0,2.0,125.0,0.0,53.0,1.0,False,1,1,1,2022-08-20,White,False,0,0,2,1,16.0,2.64,125.0,168.99989,1
2.0,1.0,96.0,0.0,47.0,0.0,False,1,0,1,2021-01-10,Yellow,False,0,1,1,1,14.0,4.82,97.0,88.76439,0
2.0,1.0,102.0,2.0,48.0,-1.0,False,2,0,0,2020-06-24,Yellow,False,2,2,0,1,6.0,4.69,163.28610887231935,332.7105,2
2.0,3.0,126.0,1.0,60.0,0.0,False,0,1,1,2024-03-29,Gray,False,2,1,2,1,14.0,2.96,75.67336561500439,265.30936,1
1.0,1.0,59.0,2.0,63.0,1.0,False,0,0,1,2020-10-14,White,False,0,1,1,0,16.0,3.78,34.8,272.73068,2
3.0,2.0,119.0,1.0,45.0,-1.0,False,0,1,1,2020-07-17,White,False,2,1,1,1,6.0,3.55,71.68323365735058,164.52856,0
2.0,2.0,98.0,2.0,47.0,-1.0,False,0,0,1,2022-10-04,Yellow,False,0,1,1,1,6.0,2.82,59.712837784389194,177.74107,0
1.0,1.0,57.0,0.0,55.0,0.0,False,0,0,1,2021-06-20,White,False,2,0,1,1,14.0,3.48,36.34206488955979,61.64647,0
3.0,2.0,117.0,1.0,51.0,1.0,True,2,0,1,2020-08-18,Gray,False,1,0,0,1,16.0,1.1,187.35483222258378,279.82585,1
1.0,2.0,92.0,2.0,47.0,1.0,True,1,0,1,2021-11-17,White,False,2,0,1,1,16.0,3.18,92.27096212687245,365.42383,2
1.0,1.0,80.0,1.0,22.0,-1.0,True,0,0,1,2020-09-21,Gray,False,0,2,1,0,6.0,2.53,49.45249846470799,202.16686,2
2.0,2.0,131.0,0.0,57.0,-1.0,False,0,0,0,2023-11-04,Gray,False,0,2,2,1,6.0,1.92,79.2,90.44384,0
1.0,1.0,44.0,0.0,47.0,-1.0,False,2,0,1,2023-12-29,Green,False,2,2,2,0,6.0,3.05,68.8,61.48053,0
1.0,1.0,92.0,1.0,24.0,0.0,False,0,1,1,2020-05-16,Gray,False,0,1,1,1,14.0,1.79,56.292724677828794,245.73527,2
2.0,2.0,88.0,1.0,62.0,1.0,False,2,0,1,2024-01-14,Gray,True,1,1,1,1,16.0,1.62,139.2,306.16859,2
2.0,1.0,128.0,,46.0,-1.0,False,0,1,1,2021-05-03,White,False,1,0,2,0,6.0,1.59,76.81340331719119,93.57659,0
1.0,1.0,122.0,0.0,28.0,-1.0,False,0,1,1,2020-10-07,White,False,1,1,1,2,6.0,2.97,72.6,125.37942,1
1.0,1.0,33.0,0.0,47.0,-1.0,False,2,1,0,2023-12-03,White,False,1,0,1,2,6.0,2.83,49.6,95.85632,2
1.0,1.0,92.0,0.0,63.0,-1.0,True,0,1,1,2020-03-05,White,False,1,1,2,1,6.0,3.64,56.292724677828794,73.10897,0
1.0,1.0,58.0,0.0,38.0,2.0,False,1,0,0,2020-04-01,Gray,False,0,0,1,1,46.0,2.3,58.0,115.7901,1
1.0,1.0,22.0,0.0,34.0,-1.0,True,2,1,1,2020-10-05,Gray,False,1,2,1,0,6.0,2.41,34.919584337575635,76.54197,1
1.0,1.0,98.0,0.0,50.0,2.0,False,2,1,1,2021-07-22,Gray,False,1,2,1,0,46.0,4.08,156.86778264558214,174.40335,0
1.0,1.0,32.0,0.0,49.0,1.0,False,2,1,0,2020-06-10,White,False,1,1,1,1,16.0,3.17,50.9653999044186,108.23528,2
1.0,1.0,96.0,2.0,49.0,-1.0,True,2,0,1,2021-11-27,Green,False,2,0,2,1,6.0,1.83,153.65861953221355,249.579,0
2.0,2.0,65.0,2.0,2.0,-1.0,False,1,1,1,2020-02-22,White,False,1,0,2,1,6.0,2.39,65.61854335680592,248.89233,1
1.0,1.0,78.0,0.0,40.0,0.0,False,2,0,1,2022-06-29,Green,False,1,1,1,1,14.0,2.77,124.8,134.07878,1
1.0,2.0,66.0,2.0,67.0,-1.0,False,0,1,1,2020-05-27,Yellow,False,1,2,0,1,6.0,4.4,39.6,275.54542,2
2.0,2.0,147.0,0.0,20.0,-1.0,False,0,0,0,2020-03-22,White,False,2,0,1,1,6.0,2.37,87.64376148796579,112.18396,1
1.0,5.0,137.0,1.0,47.0,0.0,False,0,1,1,2022-04-25,Green,False,2,1,2,1,14.0,1.5,82.2,262.43546,1
1.0,1.0,58.0,0.0,47.0,-1.0,True,0,0,1,2021-12-01,Green,False,1,0,1,1,6.0,1.9,36.912083740653195,42.2398,0
